mindate    ,maxdate    ,name                                                                                                       ,datacoverage ,id
2010-01-01 ,2010-01-01 ,Long-term average number of days per autumn where tmax is greater than or equal to 50F                     ,      1      ,SON-TMAX-AVGNDS-GRTH050
2010-01-01 ,2010-01-01 ,Long-term average number of days per autumn where tmax is greater than or equal to 60F                     ,      1      ,SON-TMAX-AVGNDS-GRTH060
2010-01-01 ,2010-01-01 ,Long-term average number of days per autumn where tmax is greater than or equal to 70F                     ,      1      ,SON-TMAX-AVGNDS-GRTH070
2010-01-01 ,2010-01-01 ,Long-term average number of days per autumn where tmax is greater than or equal to 80F                     ,      1      ,SON-TMAX-AVGNDS-GRTH080
2010-01-01 ,2010-01-01 ,Long-term average number of days per autumn where tmax is greater than or equal to 90F                     ,      1      ,SON-TMAX-AVGNDS-GRTH090
2010-01-01 ,2010-01-01 ,Long-term average number of days per autumn where tmax is greater than or equal to 100F                    ,      1      ,SON-TMAX-AVGNDS-GRTH100
2010-01-01 ,2010-01-01 ,Long-term average number of days per autumn where tmax is less than or equal to 32F                        ,      1      ,SON-TMAX-AVGNDS-LSTH032
2010-01-01 ,2010-01-01 ,Long-term averages of autumn maximum temperature                                                           ,      1      ,SON-TMAX-NORMAL
2010-01-01 ,2010-01-01 ,Long-term average number of days per autumn where tmin is less than or equal to 0F                         ,      1      ,SON-TMIN-AVGNDS-LSTH000
2010-01-01 ,2010-01-01 ,Long-term average number of days per autumn where tmin is less than or equal to 10F                        ,      1      ,SON-TMIN-AVGNDS-LSTH010
2010-01-01 ,2010-01-01 ,Long-term average number of days per autumn where tmin is less than or equal to 20F                        ,      1      ,SON-TMIN-AVGNDS-LSTH020
2010-01-01 ,2010-01-01 ,Long-term average number of days per autumn where tmin is less than or equal to 32F                        ,      1      ,SON-TMIN-AVGNDS-LSTH032
2010-01-01 ,2010-01-01 ,Long-term average number of days per autumn where tmin is less than or equal to 40F                        ,      1      ,SON-TMIN-AVGNDS-LSTH040
2010-01-01 ,2010-01-01 ,Long-term average number of days per autumn where tmin is less than or equal to 50F                        ,      1      ,SON-TMIN-AVGNDS-LSTH050
2010-01-01 ,2010-01-01 ,Long-term average number of days per autumn where tmin is less than or equal to 60F                        ,      1      ,SON-TMIN-AVGNDS-LSTH060
2010-01-01 ,2010-01-01 ,Long-term average number of days per autumn where tmin is less than or equal to 70F                        ,      1      ,SON-TMIN-AVGNDS-LSTH070
2010-01-01 ,2010-01-01 ,Long-term averages of autumn minimum temperature                                                           ,      1      ,SON-TMIN-NORMAL
1994-05-20 ,2024-06-11 ,Supplemental Precipitation Data                                                                            ,      0.95   ,SPD
1982-01-01 ,2009-08-31 ,Maximum soil temperature with unknown cover at 5 cm depth                                                  ,      1      ,SX01
1982-01-01 ,2012-10-31 ,Maximum soil temperature with unknown cover at 10 cm depth                                                 ,      1      ,SX02
1982-01-01 ,2010-01-10 ,Maximum soil temperature with unknown cover at 20 cm depth                                                 ,      1      ,SX03
1982-01-01 ,2012-02-29 ,Maximum soil temperature with grass cover at 5 cm depth                                                    ,      0.9677 ,SX11
1982-01-01 ,2012-09-30 ,Maximum soil temperature with grass cover at 10 cm depth                                                   ,      1      ,SX12
1982-01-01 ,2012-02-29 ,Maximum soil temperature with grass cover at 20 cm depth                                                   ,      1      ,SX13
2009-03-01 ,2011-02-28 ,Maximum soil temperature with grass cover at 50 cm depth                                                   ,      1      ,SX14
2011-08-01 ,2012-06-30 ,Maximum soil temperature with grass cover at 100 cm depth                                                  ,      1      ,SX15
2011-08-01 ,2012-06-30 ,Maximum soil temperature with grass cover at 180 cm depth                                                  ,      1      ,SX17
1983-07-01 ,2010-12-31 ,Maximum soil temperature with fallow cover at 5 cm depth                                                   ,      1      ,SX21
1983-04-01 ,2010-12-31 ,Maximum soil temperature with fallow cover at 10 cm depth                                                  ,      1      ,SX22
1983-04-01 ,2010-12-31 ,Maximum soil temperature with fallow cover at 20 cm depth                                                  ,      0.8761 ,SX23
1982-01-01 ,2024-04-30 ,Maximum soil temperature with bare ground cover at 5 cm depth                                              ,      1      ,SX31
1982-01-01 ,2024-04-30 ,Maximum soil temperature with bare ground cover at 10 cm depth                                             ,      1      ,SX32
1982-01-01 ,2024-04-30 ,Maximum soil temperature with bare ground cover at 20 cm depth                                             ,      1      ,SX33
2005-01-01 ,2012-07-31 ,Maximum soil temperature with bare ground cover at 50 cm depth                                             ,      0.9981 ,SX34
2005-01-01 ,2024-04-30 ,Maximum soil temperature with bare ground cover at 100 cm depth                                            ,      0.9824 ,SX35
2011-01-01 ,2024-04-30 ,Maximum soil temperature with bare ground cover at 150 cm depth                                            ,      1      ,SX36
1982-01-01 ,2024-04-30 ,Maximum soil temperature with sod cover at 5 cm depth                                                      ,      1      ,SX51
1982-01-01 ,2024-04-30 ,Maximum soil temperature with sod cover at 10 cm depth                                                     ,      1      ,SX52
1982-01-01 ,2024-04-30 ,Maximum soil temperature with sod cover at 20 cm depth                                                     ,      1      ,SX53
2002-03-01 ,2012-06-30 ,Maximum soil temperature with sod cover at 50 cm depth                                                     ,      1      ,SX54
2002-03-01 ,2024-04-30 ,Maximum soil temperature with sod cover at 100 cm depth                                                    ,      1      ,SX55
2012-09-27 ,2024-04-30 ,Maximum soil temperature with sod cover at 150 cm depth                                                    ,      1      ,SX56
2015-03-01 ,2019-05-31 ,Maximum soil temperature with sod cover at 180 cm depth                                                    ,      0.0399 ,SX57
1982-01-01 ,1996-11-30 ,Maximum soil temperature with straw multch cover at 5 cm depth                                             ,      0.9799 ,SX61
1982-06-01 ,1990-10-31 ,Maximum soil temperature with grass muck cover at 10 cm depth                                              ,      1      ,SX72
1982-06-01 ,1990-10-31 ,Maximum soil temperature with bare muck cover at 5 cm depth                                                ,      1      ,SX81
1982-06-01 ,1990-10-31 ,Maximum soil temperature with bare muck cover at 10 cm depth                                               ,      1      ,SX82
1982-06-01 ,1990-10-31 ,Maximum soil temperature with bare muck cover at 20 cm depth                                               ,      1      ,SX83
1750-02-01 ,2024-06-12 ,Average Temperature.                                                                                       ,      1      ,TAVG
1966-04-01 ,2015-11-01 ,Total monthly evaporation.                                                                                 ,      1      ,TEVP
1926-03-17 ,2024-04-30 ,Thickness of ice on water                                                                                  ,      1      ,THIC
1750-02-01 ,2024-06-12 ,Maximum temperature                                                                                        ,      1      ,TMAX
1750-02-01 ,2024-06-12 ,Minimum temperature                                                                                        ,      1      ,TMIN
1876-11-27 ,2024-06-12 ,Temperature at the time of observation                                                                     ,      1      ,TOBS
1781-01-01 ,2016-03-01 ,Total precipitation                                                                                        ,      1      ,TPCP
